doc_key,mention_ind,mentions_vs_mentionstr,mentions_vs_clusters,mentions_vs_tbound,category,pronoun_class,entity_name,name_fuzzy_scores,neighbour_distance,nominal_neighbour_distance,surface_neighbour_distance,avg_fuzzy_scores,cluster_size,nominal_size,is_plural,num_major_mentions_neigh,num_helpers,num_dists,fin_dists,is_nested,nested_entities,dataset,predicted_answer,answer,phrase_extr,correct,options,pred_in_opts,pred_gender,ans_gender,output,predicted_pronoun,answer_pronoun,num_options,is_dialogue,correct_extr
089_The_Goose-Girl_0,320,the field,34,"[1549, 1550]",NOM,-1,The Meadow,67,51,51,51,76.25,4,4,False,20,-1,-2,-1,0,[],fantasy,The Meadow,The Meadow,the field,True,"['The Head', 'The Young King', 'The Sentence', 'A Violent Wind', 'Conrad', 'Falada', 'Narrator', 'The Water', 'The Meadow', ""The Princess's Golden Cup"", 'The Three Drops Of Blood', ""The Princess's Hair"", ""The Princess's Mother"", 'The Dark Gateway', 'The Iron-stove', 'The Handkerchief With The Three Drops Of Blood', ""The Waiting-maid's Nag"", 'The Stream', 'The Princess', 'The Aged King', 'The Country', ""The Princess's Mother's Heart"", ""Conrad's Hat"", 'The Knacker', ""The Princess's Mother's Finger"", 'The Waiting-maid', 'None of the Above']",True,Neutral,Neutral,"- Mention: the field
- Explanation: In the context of the story, ""the field"" refers to the meadow where the princess and Conrad take the geese to graze, and where the princess sits down to comb her hair.
- The mention refers to: The Meadow",{},{},27,False,True
047_The_Juniper-Tree_0,28,a child as red as blood and as white as snow,9,"[151, 161]",NOM,-1,Marlinchen's Brother,40,31,31,94,51.983870967741936,201,62,False,14,-1,-2,-1,0,[],fantasy,Marlinchen's Brother,Marlinchen's Brother,a child as red as blood and as white as snow,True,"['The Mill', 'The Wife', 'The Chest', 'The Devil', 'The Gold Chain', 'The Lid Of The Chest', 'The Door', 'The Goldsmith', 'This Mist', 'The House', ""Marlinchen's Brother's Neck"", ""Marlinchen's Brother"", ""The Shoemaker's Roof"", 'The Wood', 'The First Wife', 'A Pan Of Hot Water', 'The Song', 'The Juniper-tree', ""Marlinchen's Brother's Head"", 'The Millstone', ""Marlinchen's Brother's Left Claw"", ""Marlinchen's Silk Handkerchief"", ""Marlinchen's Brother's Hand"", 'The Shoemaker', 'The Apple', 'The Street', 'Marlinchen', 'The Second Wife', 'The Sun', 'None of the Above']",True,Male,Male,"- Mention: a child as red as blood and as white as snow
- Explanation: The mention refers to the child that the first wife wished for, who was eventually born and described as having skin as white as snow and cheeks as red as blood.
- The mention refers to: Marlinchen's Brother","{2: 69, 0: 57, 1: 7, 4: 5, 7: 1}","{2: 69, 0: 57, 1: 7, 4: 5, 7: 1}",30,False,True
"036_The_Wishing-Table,_the_Gold-Ass,_and_the_Cudgel_in_the_Sack_0",684,the thievish inn-keeper,19,"[4104, 4106]",NOM,-1,The Host,62,39,48,48,73.26315789473684,48,19,False,14,-1,-2,-1,1,['Others'],fantasy,The Host,The Host,the thievish inn-keeper,True,"['The Goat', 'The Wishing-table', 'The Youth', 'The Gold-ass', 'The Cudgel', 'The Third Son', 'A Dish', 'The Stable', ""The Goat's Head"", 'The Host', ""The Tailor's House"", 'The Tailor', ""The Turner's Master"", ""The Fox's Cave"", 'The Bear', 'The Table', 'The Miller', 'The Second Ass', 'The Bee', 'The Fox', 'The Turner', 'The Sack', 'The Joiner', 'Food', 'The Inn', 'None of the Above']",True,Male,Male,"- Mention: the thievish inn-keeper
- Explanation: The mention ""the thievish inn-keeper"" refers to the host of the inn who deceitfully exchanged the magical items belonging to the brothers with ordinary ones.
- The mention refers to: The Host","{2: 21, 1: 4, 0: 4}","{2: 21, 1: 4, 0: 4}",26,False,True
067_The_Twelve_Huntsmen_0,188,"the servant , who was well disposed to the huntsmen",18,"[930, 939]",NOM,-1,The King's Sons's Servant,60,30,42,42,85.5,5,2,False,4,-1,-2,-1,1,['Others'],fantasy,None of the Above,None of the Above,"the servant, who was well disposed to the huntsmen",True,"['The First Bethroted', ""The First Bethroted's Father"", 'The Second Bethroted', ""The King's Death"", ""The King's Son"", 'The Lion', 'The King', 'None of the Above']",True,None,None,"- Mention: the servant, who was well disposed to the huntsmen
- Explanation: The mention refers to a servant in the story who is sympathetic to the huntsmen and helps them by informing them about the tests the lion has suggested to the King.
- The mention refers to: None of the Above",{},{},8,False,False
"188_The_Spindle,_The_Shuttle,_and_the_Needle_0",82,her spinning-wheel,14,"[540, 541]",NOM,-1,The Spindle,55,26,26,26,61.857142857142854,11,7,False,21,-1,-2,-1,1,"['The Window', 'The Poor Maiden']",fantasy,None of the Above,The Spindle,her spinning-wheel,False,"[""The Maiden's Needle"", 'The Carpet', 'The Shuttle', 'The Old Woman', 'The Rich Girl', 'The Prince', ""The Maiden's Hand"", ""The Maiden's Little Room"", 'The Golden Thread', 'The Door', 'The Village', 'The Window', 'The Poor Maiden', ""The Maiden's House"", 'The Spindle', ""The Prince's Horse"", 'None of the Above']",True,None,Neutral,"- Mention: {{her spinning-wheel}}
- Explanation: The mention ""her spinning-wheel"" refers to the spinning-wheel that belongs to the poor maiden, as she is the one sitting and spinning when the prince sees her through the window.
- The mention refers to: None of the Above",{},{4: 4},17,False,True
186_The_True_Sweethearts_0,198,my life,2,"[1488, 1489]",NOM,-1,The Girl's Life,71,141,141,192,82.5,4,4,False,20,-1,-2,-1,1,['The Girl'],fantasy,The Girl's Life,The Girl's Life,my life,True,"['The Old Woman', 'The Trap-door', 'The Festival', 'The Lime-tree', ""The Girl's Work"", 'The King', ""The Girl's Life"", 'The Castle', 'The Little Calf', 'The Pond', ""The King's Daughter"", ""The King's Son"", ""The Girl's Hands"", ""The King's Son's Left Cheek"", ""The Girl's Hair"", 'The Girl', 'A Spoon', 'The Dress With Golden Suns', ""The Girl's Step-mother"", 'None of the Above']",True,Female,Female,"- Mention: my life
- Explanation: The mention ""my life"" refers to the life of the girl, who is the protagonist of the story, and is expressing her desire for her step-mother to stop making her life miserable.
- The mention refers to: The Girl's Life",{},{},20,False,True
193_The_Drummer_0,407,my wishing-ring,29,"[3279, 3280]",NOM,-1,The King’s Daughter's Wishing-ring,70,64,64,64,95.0,5,5,False,16,-1,-2,-1,1,['The King’s Daughter'],fantasy,The King’s Daughter's Wishing-ring,The King’s Daughter's Wishing-ring,my wishing-ring,True,"[""The Young Man's House"", ""The Drummer's Drum"", 'A Thimble', 'The Wood', ""The King’s Daughter's Wishing-ring"", 'The Old Woman', 'The Fish', 'The Giant', 'The Glass Mountain', 'The King’s Daughter', 'The Forest', 'The First Bride', 'The Log', 'The Drummer', 'A Soft Voice', 'The Giant', 'The Pond', ""The Giant's Forest"", 'The Bough', 'The Sleeping-draught', ""The Drummer's Saddle"", 'The Lake', ""The Bridegroom's Door"", 'None of the Above']",True,Female,Female,"- Mention: my wishing-ring
- Explanation: The mention ""my wishing-ring"" refers to the magical ring owned by the King's Daughter, which she uses to fulfill her wishes, such as creating beautiful dresses and transporting herself and the drummer to different locations.
- The mention refers to: The King’s Daughter's Wishing-ring",{},{},24,False,True
060_The_Two_Brothers_0,1231,the royal apartment,103,"[6289, 6291]",NOM,-1,The Palace,75,133,133,133,72.14285714285714,7,7,False,17,-1,-2,-1,0,[],fantasy,The Palace,The Palace,the royal apartment,True,"[""The King's Daughter"", 'The Cook', 'The Struggle', 'The King', 'The Spit', 'The Wand', 'The Bear', 'The Time', 'The Church', 'The Goldsmith', 'The Knife', 'The Time', 'The Village', 'The Host', 'The Wine', 'The Door', ""The Younger Huntsman Brother's Head"", 'The Hart', 'The Servant', 'The Wine', 'The Foster-father', 'The Palace', 'The Soldier', 'The Hare', 'The Golden Clasp', 'The Feather', 'The Lion', 'The Marshal', 'The Egg', 'The Fox', 'The Meat', 'The Wolf', 'The Fire', 'The Necklace', 'The Golden Bird', 'The Root', 'The Fire', 'The Fox', 'The Foot', 'The Town', 'The Sword', 'The Tree', 'The Elder Huntsman Brother', 'The Confectionery', 'The Gun', 'The Cup-bearer', 'The Witch', 'The House And Courtyard', 'The Handkerchief', 'The Wolf', 'The Bread', 'The Humble-bee', ""The Dragon's Heads"", 'The Lion', 'The Inn', 'The Forest', 'The Woman', 'The Black Crape', 'The Bear', 'The Royal Bed', 'The Poor Broom-maker', 'The Chamber', 'The Wine', 'The Dragon', 'The Hare', 'The Wedding', 'The Red Cloth', 'The Baker', ""The Dragon's Hill"", 'The Younger Huntsman Brother', 'The Royal Clothing', 'None of the Above']",True,Neutral,Neutral,"- Mention: the royal apartment
- Explanation: The mention ""the royal apartment"" refers to the place where the King's daughter resides, as indicated by the context where the lion goes to fetch wine for the huntsman from the King's daughter.
- The mention refers to: The Palace",{},{},72,False,True
050_Briar-Rose_0,123,"the cook , who was just going to pull the hair of the scullery boy",33,"[767, 781]",NOM,-1,The Cook,62,72,72,72,73.0,4,3,False,13,-1,-2,-1,1,['The Scullery Boy'],fantasy,The Cook,The Cook,"the cook, who was just going to pull the hair of the scullery boy",True,"['The Castle-yard', 'The Kingdom', 'Briar-rose', 'The Castle', 'The Deep Sleep', 'The Spindle', 'The Twelfth Fairy', 'The King', 'The Wall', 'The Maid', 'The Feast', 'The Door', 'The Queen', 'The Roof', 'The Scullery Boy', 'The Thirteenth Fairy', 'The Court', 'The Evil Sentence', 'The Good Old Man', ""The King's Son"", 'The Old Woman', 'The Cook', 'None of the Above']",True,Male,Male,"- Mention: the cook, who was just going to pull the hair of the scullery boy
- Explanation: The mention refers to the cook, who was about to punish the scullery boy before falling asleep due to the spell.
- The mention refers to: The Cook",{2: 1},{2: 1},23,False,False
096_The_Three_Little_Birds_0,146,his father,1,"[799, 800]",NOM,-1,The King,46,19,19,22,53.95454545454545,45,22,False,19,-1,-2,-1,1,"[""The Queen's First Son""]",fantasy,The King,The King,his father,True,"[""The Queen's Second Son"", 'The Old Woman', ""The Queen's First Son"", 'The Black Dog', 'The Prison', 'The King', 'The Queen', 'The Mountain', ""The Queen's Daughter"", 'The Fisherman', 'God', 'The Fountain', 'The Bird', 'The Wand', 'None of the Above']",True,Male,Male,"- Mention: his father
- Explanation: The mention ""his father"" refers to the King, as the boy is seeking the King, who is his biological father, after learning from the fisherman that he was found in the water.
- The mention refers to: The King","{2: 21, 1: 2}","{2: 21, 1: 2}",15,False,True
186_The_True_Sweethearts_0,426,the bridegroom,24,"[3117, 3118]",NOM,-1,The King's Son,54,11,24,36,63.111111111111114,52,9,False,8,-1,-2,-1,0,[],fantasy,The King's Son,The King's Son,the bridegroom,True,"['The Festival', ""The King's Son's Left Cheek"", ""The King's Son"", 'The Pond', 'A Spoon', ""The Girl's Life"", ""The King's Daughter"", ""The Girl's Hair"", 'The King', 'The Girl', 'The Old Woman', 'The Castle', 'The Little Calf', ""The Girl's Work"", 'The Lime-tree', ""The Girl's Step-mother"", 'The Dress With Golden Suns', 'The Trap-door', ""The Girl's Hands"", 'None of the Above']",True,Male,Male,"- Mention: the bridegroom
- Explanation: The mention ""the bridegroom"" refers to the King's Son, who is the one the maiden was betrothed to and who eventually recognizes her as his true bride.
- The mention refers to: The King's Son","{2: 37, 0: 5, 1: 1}","{2: 37, 0: 5, 1: 1}",20,False,True
040_The_Robber_Bridegroom_0,289,My darling,3,"[1491, 1492]",NOM,-1,The Murderer,32,12,12,26,57.26315789473684,39,19,False,9,-1,-2,-1,1,['The Maiden'],fantasy,None of the Above,The Murderer,My darling,False,"[""The Murderer's House"", 'The Cellar', 'The Maiden', 'The Ring', 'The Miller', 'The Forest', 'The Murderer', 'The Cask', 'The Murdered Girl', ""The Maiden's Way"", 'The Old Woman', 'The Robber', 'The Finger', 'The Bird', 'None of the Above']",True,None,Male,"- Mention: My darling
- Explanation: In the context of the story, ""My darling"" is a term of endearment used by the bride when she is recounting her dream to the guests at the wedding. It does not refer to any specific entity or option provided.
- The mention refers to: None of the Above",{},"{2: 12, 0: 7, 1: 1}",15,False,True
056_Sweetheart_Roland_0,55,her own child 's head,8,"[286, 290]",NOM,-1,The Dead Girl's Head,61,32,32,32,77.0,3,3,False,18,-1,-2,-1,1,"[""The Old Woman's Own Child"", 'The Old Woman']",fantasy,The Old Woman's Own Child,The Dead Girl's Head,her own child 's head,False,"['The Wise Woman', ""The Dead Girl's Head"", 'The First Drop Of Blood', 'The Kitchen', 'The Shepherd', ""The Shepherd's House"", 'The Magic Wand', 'The Third Drop Of Blood', ""The Old Woman's Step Daughter"", 'The Apron', 'The Second Drop Of Blood', 'The Bed', 'Roland', 'The Old Woman', 'Dance', ""The Old Woman's Own Child"", 'None of the Above']",True,Female,Female,"- Mention: {{her own child 's head}} 
- Explanation: The mention refers to the head of the old woman's biological daughter, whom she accidentally killed while attempting to murder her step-daughter.
- The mention refers to: The Old Woman's Own Child","{3: 9, 1: 6}",{},17,False,True
060_The_Two_Brothers_0,2015,his wife,62,"[10222, 10223]",NOM,-1,The King's Daughter,46,5,23,23,44.57142857142857,164,49,False,18,-1,-2,-1,1,['The Younger Huntsman Brother'],fantasy,The King's Daughter,The King's Daughter,his wife,True,"['The Dragon', 'The Confectionery', 'The Wand', 'The Red Cloth', 'The Time', 'The Marshal', 'The Knife', 'The Servant', 'The Bread', 'The Bear', 'The Gun', 'The King', 'The Tree', 'The Foster-father', 'The Meat', 'The House And Courtyard', 'The Woman', 'The Wine', 'The Fox', 'The Time', 'The Church', 'The Hare', 'The Black Crape', 'The Fire', 'The Baker', 'The Golden Clasp', 'The Handkerchief', 'The Lion', 'The Inn', 'The Wolf', 'The Chamber', 'The Cup-bearer', 'The Root', 'The Spit', ""The Younger Huntsman Brother's Head"", 'The Fire', 'The Lion', 'The Goldsmith', 'The Town', ""The King's Daughter"", 'The Royal Clothing', 'The Sword', 'The Poor Broom-maker', 'The Door', 'The Wine', 'The Necklace', ""The Dragon's Heads"", 'The Foot', 'The Royal Bed', 'The Wolf', 'The Cook', ""The Dragon's Hill"", 'The Witch', 'The Palace', 'The Wine', 'The Host', 'The Golden Bird', 'The Forest', 'The Feather', 'The Humble-bee', 'The Soldier', 'The Village', 'The Elder Huntsman Brother', 'The Hare', 'The Bear', 'The Hart', 'The Fox', 'The Struggle', 'The Egg', 'The Younger Huntsman Brother', 'The Wedding', 'None of the Above']",True,Female,Female,"- Mention: his wife
- Explanation: The mention ""his wife"" refers to the King's daughter, who became the wife of the younger huntsman brother after he saved her from the dragon.
- The mention refers to: The King's Daughter","{3: 96, 0: 15, 1: 4}","{3: 96, 0: 15, 1: 4}",72,False,True
060_The_Two_Brothers_0,742,the whole kingdom,49,"[3997, 3999]",NOM,-1,The Town,62,140,140,140,72.75,16,16,False,21,-1,-2,-1,0,[],fantasy,None of the Above,None of the Above,The whole kingdom,True,"[""The Younger Huntsman Brother's Head"", 'The Fire', 'The Meat', 'The Golden Clasp', 'The Handkerchief', 'The Sword', 'The House And Courtyard', 'The Host', 'The Goldsmith', 'The Egg', 'The Wand', 'The Marshal', 'The Wine', 'The Dragon', 'The Fire', 'The Bear', 'The Time', 'The Woman', 'The Village', 'The Wedding', 'The Chamber', 'The Hare', ""The King's Daughter"", 'The Lion', 'The Wolf', 'The Poor Broom-maker', 'The Church', 'The Fox', 'The Door', 'The Humble-bee', 'The Hart', 'The Confectionery', 'The Root', 'The Inn', 'The Red Cloth', 'The Fox', 'The Gun', 'The Bread', 'The Foster-father', 'The Feather', 'The Cook', 'The Palace', 'The Knife', 'The Elder Huntsman Brother', 'The Necklace', 'The Spit', 'The Golden Bird', 'The Witch', 'The Bear', 'The Cup-bearer', 'The Baker', 'The King', 'The Wine', 'The Royal Clothing', 'The Forest', 'The Black Crape', ""The Dragon's Hill"", 'The Lion', 'The Servant', 'The Wine', 'The Foot', ""The Dragon's Heads"", 'The Younger Huntsman Brother', 'The Wolf', 'The Tree', 'The Hare', 'The Royal Bed', 'The Time', 'The Struggle', 'The Soldier', 'None of the Above']",True,None,None,"- Mention: The whole kingdom
- Explanation: In the text, ""the whole kingdom"" refers to the realm that was saved from the dragon's threat, as the dragon would have laid waste to it if not given a virgin sacrifice. The huntsman's actions in killing the dragon saved the kingdom from this fate.
- The mention refers to: None of the Above",{},{},71,False,False
"054_The_Knapsack,_the_Hat,_and_the_Horn_0",464,the country,46,"[2486, 2487]",NOM,-1,The Kingdom,59,48,48,66,75.0,4,4,False,16,-1,-2,-1,0,[],fantasy,The Kingdom,The Kingdom,the country,True,"['The Second Charcoal-burner', 'The Hill', 'The King', 'The Third Charcoal-burner', 'The Tree', 'The Corporal', 'The Table', 'The Youngest Brother', ""The King's Daughter"", 'The Captain', 'The Horn', 'The Knapsack', 'The Eldest Brother', 'Silver', 'The Table-cloth', 'Fortune', 'Gold', 'The Hat', 'Food', 'The Second Brother', 'The Charcoal-burner', 'The Kingdom', 'None of the Above']",True,Neutral,Neutral,"- Mention: the country
- Explanation: In the context of the story, ""the country"" refers to the entire realm or kingdom over which the King rules, and from which the youngest brother is being driven out by the King's daughter.
- The mention refers to: The Kingdom",{},{},23,False,True
096_The_Three_Little_Birds_0,71,Brave boy,11,"[381, 382]",NOM,-1,The Queen's First Son,40,5,8,72,55.666666666666664,36,12,False,10,-1,-2,-1,0,[],fantasy,The Queen's First Son,The Queen's First Son,Brave boy,True,"['The Wand', 'The Fountain', 'The Old Woman', ""The Queen's First Son"", 'The King', ""The Queen's Second Son"", 'God', 'The Bird', 'The Fisherman', 'The Queen', ""The Queen's Daughter"", 'The Black Dog', 'The Mountain', 'The Prison', 'None of the Above']",True,Male,Male,"- Mention: Brave boy
- Explanation: The mention ""Brave boy"" refers to the Queen's first son, who was thrown into the water by the false sisters and later fished out by the fisherman.
- The mention refers to: The Queen's First Son","{2: 19, 1: 5}","{2: 19, 1: 5}",15,False,True
046_Fitcher’s_Bird_0,44,"one room , which this little key here opens",9,"[240, 248]",NOM,-1,The Bloody Chamber,40,36,36,36,69.5,7,6,False,20,-1,-2,-1,1,['The Key'],fantasy,The Bloody Chamber,The Bloody Chamber,"one room , which this little key here opens",True,"['The Skull', 'The Youngest Daughter', ""The Wizard's Back"", 'The Forbidden Door', 'The Basin', 'The Second Daughter', 'The Egg', 'The Basket', ""The Wizard's Basket"", 'The Window', 'The House', 'The Wizard', ""The Bride's Father"", 'The Key', 'The Egg', 'The Eldest Daughter', 'The Bloody Chamber', 'None of the Above']",True,Neutral,Neutral,"- Mention: {{one room , which this little key here opens}}
- Explanation: The mention refers to a specific room in the wizard's house that the eldest daughter is forbidden to enter, which is later revealed to be the bloody chamber.
- The mention refers to: The Bloody Chamber",{4: 1},{4: 1},18,False,True
163_The_Glass_Coffin_0,128,one of them,16,"[1153, 1155]",NOM,-1,The Glass Chest,53,3,186,186,70.66666666666667,5,3,False,19,-1,-2,-1,1,['Others'],fantasy,The Glass Chest,The Glass Chest,one of them,True,"['The Stranger', 'The Forest', 'The Tree', 'The Hall', 'The Old Man', 'The Stone', 'The Stone', 'The Hut', 'The Horse', 'The Lovely Music', 'The Servant', ""The Maiden's Prison"", 'The Glass Chest', ""The Maiden's Brother"", 'The Tailor', 'The Voice', 'The Glass Coffin', 'The Stag', 'The Hall', 'The Maiden', ""The Maiden's Castle"", 'None of the Above']",True,Neutral,Neutral,"- Mention: one of them
- Explanation: The mention ""one of them"" refers to one of the two great glass chests that the tailor observed in the hall, which contained a handsome structure like a castle.
- The mention refers to: The Glass Chest",{4: 2},{4: 2},22,False,True
129_The_Four_Skilful_Brothers_0,113,the thief,4,"[1100, 1101]",NOM,-1,The Eldest Brother,71,23,95,95,85.5,15,2,False,12,-1,-2,-1,0,[],fantasy,The Eldest Brother,The Eldest Brother,the thief,True,"['The Ship', 'The Cross-roads', 'The Second Brother', 'The Third Brother', ""The King's Daughter"", 'The Father', 'The Bird', 'The Tree', 'The Youngest Brother', 'The Wondrous Needle', 'The Sea', 'The Eldest Brother', 'The King', 'The Dragon', 'The Nest', 'None of the Above']",True,Male,Male,"- Mention: the thief
- Explanation: In the text, ""the thief"" refers to the eldest brother who learned the trade of thievery and demonstrated his skills by retrieving the eggs from the nest without disturbing the bird.
- The mention refers to: The Eldest Brother","{2: 7, 0: 4, 1: 2}","{2: 7, 0: 4, 1: 2}",16,False,True
013_The_Three_Little_Men_in_the_Wood_0,101,a small house out of which peeped three dwarfs,12,"[712, 720]",NOM,-1,The Little House,56,41,41,41,70.66666666666667,3,3,False,16,-1,-2,-1,1,['Others'],fantasy,None of the Above,None of the Above,a small house out of which peeped three dwarfs,True,"[""The Woman's Own Daughter's Mouth"", ""The Baby's Cradle"", 'The King', 'The Paper Frock', ""The Queen's Mouth"", ""The Woman's Own Daughter"", 'The Woman', 'The Queen', 'The Father', 'A Cauldron', ""The Queen's Bread"", ""The King's Sword"", 'The Boot', 'The Forest', 'The Water', 'The Barrel', 'Yarn', 'The Baby', 'Bread-and-butter And Cake', 'None of the Above']",True,None,None,"- Mention: a small house out of which peeped three dwarfs
- Explanation: The mention refers to the dwelling place of the three dwarfs (or elves) that the man's daughter encounters in the forest.
- The mention refers to: None of the Above",{},{},20,False,True
092_The_King_of_the_Golden_Mountain_0,243,a fine boy,28,"[1321, 1323]",NOM,-1,The Queen's Child,38,97,97,143,52.4,5,5,False,19,-1,-2,-1,0,[],fantasy,The Queen's Child,The Queen's Child,a fine boy,True,"['The Merchant', 'A Glass Of Wine', 'The Ring', 'The Palace', 'The Water', 'A Shepherd', 'The Town', ""The Queen's Child"", ""The Queen's Own Kingdom"", 'A Piece Of Meat', ""The Merchant's Son's Finger"", 'The Sword', 'The Water Of Life', 'The Queen', 'The Black Dwarf', ""The Merchant's Son"", 'The Boat', 'The Cloak', 'The Field', 'The Golden Mountain', 'None of the Above']",True,Neutral,Neutral,"- Mention: a fine boy
- Explanation: The mention ""a fine boy"" refers to the child born to the King of the Golden Mountain and the Queen, who is described as their son.
- The mention refers to: The Queen's Child",{},{},21,False,True
058_The_Dog_and_the_Sparrow_0,174,the waggon,10,"[1020, 1021]",NOM,-1,The Cart,55,57,57,57,57.857142857142854,7,7,False,19,-1,-2,-1,0,[],fantasy,None of the Above,None of the Above,the waggon,True,"['The Second Horse', 'A Bit Of Meat', 'The Driver', 'The Dog', 'The Axe', ""The Driver's Life"", 'The Third Horse', 'The Corn', ""The Driver's Wife"", 'The Town', 'The Sparrow', 'A Good Master', 'The Stove', 'The Highway', 'None of the Above']",True,None,None,"- Mention: the waggon
- Explanation: The mention ""the waggon"" refers to the cart that the waggoner was driving, which was laden with two barrels of wine and was left standing after the sparrow's actions.
- The mention refers to: None of the Above",{},{},15,False,True
089_The_Goose-Girl_0,6,a prince who lived at a great distance,3,"[34, 41]",NOM,-1,The Young King,45,15,15,201,51.416666666666664,22,12,False,15,-1,-2,-1,0,[],fantasy,The Young King,The Young King,a prince who lived at a great distance,True,"['Narrator', ""The Waiting-maid's Nag"", 'The Meadow', 'The Dark Gateway', 'The Stream', 'The Water', 'The Waiting-maid', 'The Young King', 'A Violent Wind', 'Conrad', 'The Country', 'The Princess', 'The Head', 'The Knacker', 'The Aged King', 'Falada', 'The Handkerchief With The Three Drops Of Blood', ""The Princess's Hair"", ""The Princess's Golden Cup"", ""The Princess's Mother"", 'The Sentence', ""The Princess's Mother's Heart"", 'The Three Drops Of Blood', 'The Iron-stove', ""The Princess's Mother's Finger"", ""Conrad's Hat"", 'None of the Above']",True,Male,Male,"- Mention: {{a prince who lived at a great distance}} 
- Explanation: The mention refers to the person to whom the princess was betrothed and was traveling to marry, indicating he is the bridegroom in the story.
- The mention refers to: The Young King","{2: 8, 1: 1, 0: 1}","{2: 8, 1: 1, 0: 1}",27,False,True
134_The_Six_Servants_0,90,the aged Queen,0,"[1111, 1113]",NOM,-1,The Old Woman,47,2,40,68,58.416666666666664,41,12,False,18,-1,-2,-1,0,[],fantasy,The Old Woman,The Old Woman,the aged Queen,True,"['The Wine', 'The Maiden', 'The Tall One', 'The Stout One', 'The Old Woman', 'The Wood', ""The Prince's Arms"", 'The King', 'The Red Sea', 'The Bandage', 'The Listener', 'The Rock', 'The Water', 'The Frosty One', 'The Prince', 'The Man By The Road', 'The Ring', 'The Swineherd', 'None of the Above']",True,Female,Female,"- Mention: the aged Queen
- Explanation: The mention ""the aged Queen"" refers to the old woman who is a sorceress and the mother of the beautiful maiden in the story.
- The mention refers to: The Old Woman","{3: 17, 0: 10, 1: 2}","{3: 17, 0: 10, 1: 2}",19,False,True
029_The_Devil_With_the_Three_Golden_Hairs_0,330,my wife,4,"[1624, 1625]",NOM,-1,The King's Daughter,36,81,81,81,49.0,13,11,False,20,-1,-2,-1,1,['The Boy'],fantasy,The King's Daughter,The King's Daughter,my wife,True,"['The Watchman', ""The Devil's Head"", 'The Queen', 'The Ferryman', 'The King', 'The Miller', 'Hell', 'A Kingdom', 'The Box', 'The Mouse', 'The River', 'The Devil', 'The Tree', ""The King's Daughter"", 'The Forest', 'The Water', 'A Toad', 'The Well', ""The Miller's Boy"", 'The Grandmother', 'Gold', 'The Mill', 'The Boy', 'The Old Woman', 'The Market-fountain', 'The Watchman', 'The Oar', 'None of the Above']",True,Female,Female,"- Mention: my wife
- Explanation: The mention ""my wife"" refers to the King's Daughter, who was married to the luck-child as per the altered letter that the robbers wrote.
- The mention refers to: The King's Daughter",{3: 2},{3: 2},28,False,True
100_The_Devil’s_Sooty_Brother_0,58,the dirt,11,"[301, 302]",NOM,-1,Money,33,13,13,208,59.75,14,12,False,16,-1,-2,-1,0,[],fantasy,The Doors,Money,the dirt,False,"['The Second Kettle', ""The King's Youngest Daughter"", 'The Knapsack', 'The Fire', ""Hans's Former Ensign"", 'The Devil', 'The King', 'The Landlord', 'Old Bird', 'Hans', 'Nails', 'Money', 'Hell', ""The King's Eldest Daughter"", ""Hans's Former Corporal"", 'The Doors', 'None of the Above']",True,Neutral,Neutral,"- Mention: the dirt
- Explanation: In the text, ""the dirt"" refers to the sweepings that the soldier was instructed to clean and place behind the doors as part of his duties in hell.
- The mention refers to: The Doors",{},{4: 2},17,False,True
179_The_Goose-Girl_at_the_Well_0,746,mother,34,"[4256, 4256]",NOM,-1,The Queen,67,40,40,40,56.18181818181818,32,11,False,13,-1,-2,-1,1,['Others'],fantasy,The Queen,The Queen,mother,True,"['The Sun', 'The Window', 'The Kingdom', 'The Meadow', ""The Young Man's Back"", 'The Queen', 'The Pearl', 'The Old Woman', 'The Youngest Daughter', 'The House', ""The Maiden's Golden Hair"", 'The Room', 'The Skin', ""The Youngest Princess's Face"", 'The Tree', 'The Mountain', 'The Eldest Daughter', 'The Count', 'The Moon', 'The Well', 'The Bundle', 'The Forest', ""The Maiden's Chamber"", ""The Old Woman's Spinning-wheel"", 'The King', 'The Second Daughter', 'None of the Above']",True,Female,Female,"- Mention: mother
- Explanation: The mention ""mother"" refers to the Queen, who is the mother of the princess that was unjustly driven away and is now reunited with her family.
- The mention refers to: The Queen","{0: 13, 3: 8}","{0: 13, 3: 8}",27,False,True
106_The_Poor_Miller’s_Boy_and_the_Cat_0,71,one more beautiful than any you have ever seen in your whole life,9,"[396, 408]",NOM,-1,The Seventh Horse,65,88,88,124,60.0,13,7,False,19,-1,-2,-1,1,"['Hans', 'Others']",fantasy,The Seventh Horse,The Seventh Horse,one more beautiful than any you have ever seen in your whole life,True,"['The Cat', 'The Third', ""The Cat's Enchanted Castle"", 'The Mill', 'The Small House', 'Hans', 'The Cave', 'The Seventh Horse', 'The Coach', 'The Miller', 'None of the Above']",True,Neutral,Neutral,"- Mention: one more beautiful than any you have ever seen in your whole life
- Explanation: The mention refers to the horse that the tabby-cat promises to give Hans after he serves her faithfully for seven years.
- The mention refers to: The Seventh Horse","{4: 4, 7: 2}","{4: 4, 7: 2}",11,False,True
