doc_key,mention_ind,mentions_vs_mentionstr,mentions_vs_clusters,mentions_vs_tbound,category,pronoun_class,entity_name,name_fuzzy_scores,neighbour_distance,nominal_neighbour_distance,surface_neighbour_distance,avg_fuzzy_scores,cluster_size,nominal_size,is_plural,num_major_mentions_neigh,num_helpers,num_dists,fin_dists,is_nested,nested_entities,dataset,predicted_answer,answer,phrase_extr,correct,options,pred_in_opts,pred_gender,ans_gender,output,predicted_pronoun,answer_pronoun,num_options,is_dialogue,correct_extr
1400_great_expectations_brat_0,138,you,0,"[849, 849]",PRON,1,Pip,0,1,3,29,-1.0,131,10,False,13,2,9,7,0,[],litbank,Pip,Pip,you,True,"['The River', ""Pip's Father"", 'Home', 'Pip', ""Pip's Mother"", 'The Marshes', 'Young Man', 'Joe Gargery', 'The Church', 'None of the Above']",True,Male,Male,"- Mention: {{you}}
- Explanation: The mention refers to the speaker, Pip. The mention is used in the context of the man commenting on Pip's fat cheeks. The man is referring to Pip himself.
- The mention refers to: Pip","{0: 82, 1: 38, 2: 1}","{0: 82, 1: 38, 2: 1}",10,True,True
233_sister_carrie_a_novel_brat_0,104,your,0,"[926, 926]",PRON,1,Carrie Meeber,40,2,5,5,-1.0,85,8,False,18,3,9,6,0,[],litbank,Carrie Meeber,Carrie Meeber,your,True,"['Chicago', 'Columbia City', ""Carrie Meeber's Sister"", 'Carrie Meeber', 'A Man', 'None of the Above']",True,Female,Female,"- Mention: {{your}}
- Explanation: The mention refers to the person who is being talked about in the text, which is Carrie Meeber. The mention is used to indicate that the person being referred to is the speaker or the subject of the sentence.
- The mention refers to: Carrie Meeber","{3: 61, 1: 10, 0: 6}","{3: 61, 1: 10, 0: 6}",6,True,True
2852_the_hound_of_the_baskervilles_brat_0,115,my,0,"[785, 785]",PRON,0,Sherlock Holmes,50,1,45,45,-1.0,74,12,False,20,6,8,2,1,['Dr. John Watson'],litbank,Dr. John Watson,Sherlock Holmes,my,False,"['Absent-minded Visitor', 'Dr. James Mortimer', 'Charing Cross Hospital', 'The Country', 'Dr. John Watson', 'Sherlock Holmes', 'The Room', 'None of the Above']",True,Male,Male,"- Mention: {{my}}
- Explanation: The mention is used by Dr. John Watson to refer to himself. It is a first person pronoun. He is the one who is speaking in the text. The mention refers to Dr. John Watson.
- The mention refers to: Dr. John Watson","{0: 35, 1: 26}","{0: 33, 2: 24, 1: 5}",8,True,True
217_sons_and_lovers_brat_0,294,my,87,"[1990, 1990]",PRON,0,William,67,1,8,148,-1.0,64,11,False,14,1,6,5,1,['Morel'],litbank,Morel,William,my,False,"['Mrs. Morel', 'William', 'The Bottoms', 'Morel', 'Bestwood', 'Hell Row', 'Annie', 'None of the Above']",True,Male,Male,"- Mention: {{my}}
- Explanation: The mention is used by William to refer to his father. He is asking if his father has been to the wakes. This is clear from the context. The mention is used in the sentence, 'Has dad been' and 'dad' refers to his father.
- The mention refers to: Morel",{2: 1},"{2: 30, 1: 13, 0: 10}",8,True,True
367_country_of_the_pointed_firs_brat_0,172,I,22,"[1812, 1812]",PRON,0,Mrs. Almira Todd,100,1,15,15,-1.0,57,18,False,10,2,7,5,1,['Others'],litbank,Narrator,Mrs. Almira Todd,I,False,"['Narrator', 'Dunnet Landing', 'Village Doctor', 'Mrs. Almira Todd', ""Mrs. Almira Todd's House"", ""Mrs. Todd's Garden"", 'None of the Above']",True,Female,Female,"- Mention: {{I}}
- Explanation: The mention is used to refer to the narrator of the story. The narrator is the person who is telling the story. The mention is used in the first person to indicate that the narrator is speaking.
- The mention refers to: Narrator","{0: 23, 3: 2, 1: 2}","{3: 28, 0: 11}",7,True,True
110_tess_of_the_durbervilles_a_pure_woman_brat_0,214,I,1,"[1473, 1473]",PRON,0,John Durbeyfield,100,2,5,5,-1.0,91,20,False,19,2,8,6,0,[],litbank,John Durbeyfield,John Durbeyfield,I,True,"['Home', 'Fred', 'Kingsbere', 'John Durbeyfield', ""John Durbeyfield's Wife"", 'Parson Tringham', 'South Wessex', 'None of the Above']",True,Male,Male,"- Mention: {{I}}
- Explanation: The mention is a pronoun referring to the speaker, John Durbeyfield. It is used to indicate the person who is giving the order to the boy. The mention is used in the context of the speaker asking the boy to take up the basket and perform some errands.
- The mention refers to: John Durbeyfield","{0: 34, 2: 21, 1: 16}","{0: 34, 2: 21, 1: 16}",8,True,True
18581_adrift_in_new_york_tom_and_florence_braving_the_world_brat_0,208,my,1,"[1203, 1203]",PRON,0,John Linden,0,2,3,21,-1.0,124,36,False,19,3,8,5,0,[],litbank,The Library,None of the Above,my,False,"['Harvey', 'Curtis Waring', 'Florence Linden', 'The Library', 'None of the Above']",True,Neutral,None,"- Mention: {{my}}
- Explanation: The mention refers to the property of John Linden. The mention is used to indicate that the property belongs to John Linden. The mention is used in the context of his will.
- The mention refers to: The Library",{},{},5,True,True
174_the_picture_of_dorian_gray_brat_0,50,him,7,"[531, 531]",PRON,2,Basil Hallward,33,3,3,25,-1.0,103,17,False,17,5,8,3,0,[],litbank,Basil Hallward,Basil Hallward,him,True,"['Dorian Gray', 'Lord Henry Wotton', 'Basil Hallward', 'A Bishop', 'The World', 'The Garden', ""Lord Henry Wotton's Wife"", 'None of the Above']",True,Male,Male,"- Mention: {{him}}
- Explanation: The pronoun 'him' refers to Basil Hallward as he is the one who is being addressed by Lord Henry in the text. The mention refers to Basil Hallward. The pronoun 'him' is used to refer to the person who is being talked about.
- The mention refers to: Basil Hallward","{0: 39, 1: 28, 2: 19}","{0: 39, 1: 28, 2: 19}",8,False,True
1260_jane_eyre_an_autobiography_brat_0,289,him,8,"[1961, 1961]",PRON,2,John Reed,33,2,33,33,-1.0,65,13,False,15,2,3,1,0,[],litbank,John Reed,John Reed,him,True,"['Jane Eyre', 'Solitary Churchyard', 'Eliza', 'Breakfast-room', 'Mrs. Reed', 'Home', 'John Reed', 'Bessie', 'Georgiana Reed', 'None of the Above']",True,Male,Male,"- Mention: {{him}}
- Explanation: The pronoun 'him' refers to John Reed, as he is the one who is interacting with Jane Eyre in the text. The mention refers to John Reed. The pronoun 'him' is used to refer to John Reed.
- The mention refers to: John Reed","{2: 46, 0: 4, 1: 2}","{2: 46, 0: 4, 1: 2}",10,False,True
1342_pride_and_prejudice_brat_0,322,he,7,"[1765, 1765]",PRON,2,Mr. Bennet,50,3,7,8,-1.0,103,21,False,18,1,7,6,0,[],litbank,Mr. Bennet,Mr. Bennet,he,True,"['Mary', 'Mr. Bingley', 'Netherfield Park', 'Mrs. Bennet', 'Kitty', 'Elizabeth', 'Mrs. Long', 'Mr. Bennet', 'Lydia', 'None of the Above']",True,Male,Male,"- Mention: {{he}}
- Explanation: The mention is used to refer to Mr. Bennet in the text. The mention is used in the context of the text to represent the speaker. The mention is used in the third person.
- The mention refers to: Mr. Bennet","{0: 31, 1: 27, 2: 24}","{0: 31, 1: 27, 2: 24}",10,False,True
18581_adrift_in_new_york_tom_and_florence_braving_the_world_brat_0,176,his,11,"[1020, 1020]",PRON,2,Curtis Waring,67,8,8,8,-1.0,84,25,False,17,1,8,7,1,['John Linden'],litbank,John Linden,Curtis Waring,his,False,"['Curtis Waring', 'John Linden', 'Harvey', 'Florence Linden', 'The Library', 'None of the Above']",True,Male,Male,"- Mention: {{his}}
- Explanation: The pronoun 'his' refers to John Linden, as it is used in the context of the speaker being John Linden himself. The mention refers to John Linden. The pronoun 'his' is used to refer to John Linden's property, his boy, and his lost boy.
- The mention refers to: John Linden","{0: 48, 1: 24, 2: 16}","{2: 29, 0: 20, 1: 10}",6,True,True
1342_pride_and_prejudice_brat_0,128,my,7,"[688, 688]",PRON,0,Mr. Bennet,50,3,26,26,-1.0,103,21,False,18,4,5,1,0,[],litbank,Mr. Bennet,Mr. Bennet,my,True,"['Netherfield Park', 'Mr. Bennet', 'Mrs. Bennet', 'Mrs. Long', 'Mr. Bingley', 'Mary', 'Lydia', 'Elizabeth', 'Kitty', 'None of the Above']",True,Male,Male,"- Mention: {{my}}
- Explanation: The mention is used to refer to the speaker of the text, Mr. Bennet. It is used in the context of expressing his consent to Mr. Bingley marrying any of his daughters.
- The mention refers to: Mr. Bennet","{0: 31, 1: 27, 2: 24}","{0: 31, 1: 27, 2: 24}",10,True,True
1342_pride_and_prejudice_brat_0,114,you,7,"[624, 624]",PRON,1,Mr. Bennet,0,3,13,40,-1.0,103,21,False,12,4,5,1,0,[],litbank,Mrs. Bennet,None of the Above,you,False,"['Mrs. Bennet', 'Netherfield Park', 'Lydia', 'Mr. Bingley', 'Mrs. Long', 'Mary', 'Kitty', 'Elizabeth', 'None of the Above']",True,Female,None,"- Mention: {{you}}
- Explanation: The mention refers to the speaker's wife, Mrs. Bennet. The speaker is Mr. Bennet. The mention is used in the context of Mrs. Bennet's feelings and thoughts.
- The mention refers to: Mrs. Bennet","{0: 34, 1: 22, 3: 14}",{},9,True,True
5230_the_invisible_man_a_grotesque_romance_brat_0,71,I,0,"[464, 464]",PRON,0,The Stranger,0,1,6,70,-1.0,124,17,False,21,1,11,10,0,[],litbank,The Stranger,The Stranger,I,True,"['Mrs. Hall', 'The Kitchen', 'The Room', 'Millie', 'The Stranger', 'None of the Above']",True,Male,Male,"- Mention: {{I}}
- Explanation: The mention is used to refer to the speaker in the text. In this case, it refers to the stranger. The stranger is the one who is speaking in the text. The mention is used to avoid repetition of the stranger's name.
- The mention refers to: The Stranger","{2: 102, 1: 3, 0: 2}","{2: 102, 1: 3, 0: 2}",6,True,True
18581_adrift_in_new_york_tom_and_florence_braving_the_world_brat_0,327,you,11,"[1849, 1849]",PRON,1,Curtis Waring,40,4,8,8,-1.0,84,25,False,17,1,5,4,0,[],litbank,John Linden,Curtis Waring,Uncle,False,"['Harvey', 'John Linden', 'Florence Linden', 'Curtis Waring', 'The Library', 'None of the Above']",True,Male,Male,"- Mention: {{Uncle}}
- Explanation: The mention refers to John Linden. The text states that Florence calls John Linden as Uncle. So, the mention Uncle refers to John Linden. The text also states that Curtis is the son of an elder sister of Mr. Linden, and John Linden is the uncle of both Florence and Curtis.
- The mention refers to: John Linden","{0: 48, 1: 24, 2: 16}","{2: 29, 0: 20, 1: 10}",6,True,False
113_the_secret_garden_brat_0,266,me,1,"[1709, 1709]",PRON,0,Mary Lennox,50,1,14,19,-1.0,145,24,False,13,1,8,7,0,[],litbank,Mary Lennox,Mary Lennox,me,True,"[""Mary Lennox's Father"", 'The Woman', ""Mary Lennox's Ayah"", 'The Fair Young Man', 'The Veranda', 'The First Man', 'The Young English Governess', 'Mrs. Lennox', ""Mary Lennox's Nursery"", 'The Bungalow', 'The Huts', 'Mary Lennox', 'None of the Above']",True,Female,Female,"- Mention: {{me}}
- Explanation: The mention is used by Mary Lennox to refer to herself. She is the only person left in the bungalow at that moment. The mention is used in the context of the house being quiet and empty.
- The mention refers to: Mary Lennox","{3: 113, 0: 7, 2: 1}","{3: 113, 0: 7, 2: 1}",13,True,True
74_the_adventures_of_tom_sawyer_brat_0,229,He,0,"[1523, 1523]",PRON,2,Tom,0,2,16,16,-1.0,124,33,False,16,6,7,1,0,[],litbank,Tom,Tom,He,True,"['Jim', 'Tom', 'A Stranger', 'The Model Boy', 'Sid', 'None of the Above']",True,Male,Male,"- Mention: {{He}}
- Explanation: The mention refers to the protagonist of the story, Tom. The mention is used in the context of Tom's thoughts and actions. The mention is used to refer to Tom himself.
- The mention refers to: Tom","{2: 61, 1: 19, 0: 9}","{2: 61, 1: 19, 0: 9}",6,False,True
1342_pride_and_prejudice_brat_0,311,his,7,"[1694, 1694]",PRON,2,Mr. Bennet,0,2,18,19,-1.0,103,21,False,17,2,7,5,1,['Mrs. Bennet'],litbank,Mr. Bennet,Mr. Bennet,his,True,"['Lydia', 'Mrs. Bennet', 'Elizabeth', 'Mr. Bennet', 'Kitty', 'Mr. Bingley', 'Mrs. Long', 'Mary', 'Netherfield Park', 'None of the Above']",True,Male,Male,"- Mention: {{his}}
- Explanation: The pronoun 'his' refers to Mr. Bennet, as it is used in the context of his wife's conversation. The mention refers to Mr. Bennet. The pronoun 'his' is used to refer to the possessor of the property or the person being talked about.
- The mention refers to: Mr. Bennet","{0: 31, 1: 27, 2: 24}","{0: 31, 1: 27, 2: 24}",10,True,True
18581_adrift_in_new_york_tom_and_florence_braving_the_world_brat_0,30,my,2,"[162, 162]",PRON,0,Florence Linden,0,2,10,10,-1.0,72,33,False,18,5,6,1,1,['Harvey'],litbank,John Linden,Florence Linden,my,False,"['Curtis Waring', 'The Library', 'Harvey', 'Florence Linden', 'John Linden', 'None of the Above']",True,Male,Female,"- Mention: {{my}}
- Explanation: The mention refers to the cousin of John Linden. The mention is used to indicate the cousin of John Linden in the text. The cousin is not named in the text, but it is clear from the context that the mention refers to the cousin of John Linden.
- The mention refers to: John Linden","{0: 48, 1: 24, 2: 16}","{0: 15, 1: 12, 3: 12}",6,True,True
5348_ragged_dick_or_street_life_in_new_york_with_the_bootblacks_brat_0,160,I,19,"[1123, 1123]",PRON,0,Mr. Greyson,0,2,5,40,-1.0,40,14,False,17,1,6,5,0,[],litbank,The Unsuspicious Stranger,Mr. Greyson,I,False,"['Mr. Greyson', 'Ragged Dick', 'My Mansion', 'Narrator', 'The Unsuspicious Stranger', 'Lewis Napoleon', 'General Washington', ""Mr. Greyson's Office"", 'The Speaker', 'None of the Above']",True,Male,Male,"- Mention: {{I}}
- Explanation: The mention is used to refer to the speaker in the text. It is used in the first person to indicate the speaker. The speaker is not named in the text. The mention refers to the unnamed speaker.
- The mention refers to: The Unsuspicious Stranger",{2: 3},"{0: 15, 1: 6, 2: 5}",10,True,True
969_the_tenant_of_wildfell_hall_brat_0,114,my,1,"[789, 789]",PRON,0,Narrator,0,6,17,-1,-1.0,81,4,False,17,1,6,5,1,"[""Narrator's Mother""]",litbank,Narrator,Narrator,my,True,"[""Narrator's Father"", 'Jane Wilson', ""Eliza Millward's Father"", 'Fergus', 'Eliza Millward', 'Narrator', 'Mrs. Graham', ""Narrator's Sister"", 'Wildfell Hall', 'Unknown Friend', 'Mrs. Wilson', ""Narrator's Mother"", 'The Parlour', 'None of the Above']",True,Neutral,Neutral,"- Mention: {{my}}
- Explanation: The mention is used to refer to the speaker or the narrator of the text. It is used to indicate that the speaker is the one who is talking or writing about the events.
- The mention refers to: Narrator","{0: 69, 1: 8}","{0: 69, 1: 8}",14,True,True
367_country_of_the_pointed_firs_brat_0,140,her,22,"[1526, 1526]",PRON,3,Mrs. Almira Todd,33,2,12,12,-1.0,57,18,False,17,4,5,1,0,[],litbank,Mrs. Almira Todd,Mrs. Almira Todd,mention,True,"['Village Doctor', 'Mrs. Almira Todd', 'Narrator', ""Mrs. Todd's Garden"", ""Mrs. Almira Todd's House"", 'Dunnet Landing', 'None of the Above']",True,Female,Female,"- Mention: {{mention}}
- Explanation: The mention refers to Mrs. Almira Todd. The text describes her as a widow who is an ardent lover of herbs and brews old fashioned spruce beer. She is the landlady of the narrator.
- The mention refers to: Mrs. Almira Todd","{3: 28, 0: 11}","{3: 28, 0: 11}",7,False,False
95_the_prisoner_of_zenda_brat_0,287,I,2,"[1839, 1839]",PRON,0,Rose,0,5,5,37,-1.0,59,26,False,19,1,10,9,0,[],litbank,Rudolf,Rose,I,False,"['Rudolf The Fifth', 'Rudolf The Third', 'Rose', 'Burlesdon', 'The World', 'Countess Amelia', 'Rudolf', 'The Elphbergs', 'James', 'Robert', 'Ruritania', ""Rudolf's Father"", 'Sir Jacob', 'None of the Above']",True,Male,Female,"- Mention: {{I}}
- Explanation: The mention refers to the speaker of the text, i.e., Rudolf. The mention is used in the first person to refer to the speaker. The speaker is the protagonist of the story.
- The mention refers to: Rudolf","{0: 117, 1: 9, 2: 2}","{3: 25, 0: 6, 1: 2}",14,True,True
502_desert_gold_brat_0,148,me,14,"[1240, 1240]",PRON,0,Cameron's Comrade,100,2,2,25,-1.0,84,32,False,14,4,7,3,0,[],litbank,Cameron,Cameron's Comrade,mention,False,"['Cameron', ""Cameron's Comrade"", 'None of the Above']",True,Male,Male,"- Mention: {{mention}}
- Explanation: The mention refers to Cameron's comrade. This is inferred from the context as the mention is used to refer to the stranger who approaches Cameron's campfire.
- The mention refers to: Cameron","{2: 71, 1: 4, 0: 1}","{2: 36, 0: 14, 1: 2}",3,True,False
217_sons_and_lovers_brat_0,225,He,87,"[1584, 1584]",PRON,2,William,0,1,7,79,-1.0,64,11,False,20,4,6,2,0,[],litbank,William,William,He,True,"['William', 'Hell Row', 'Morel', 'The Bottoms', 'Bestwood', 'Annie', 'Mrs. Morel', 'None of the Above']",True,Male,Male,"- Mention: {{He}}
- Explanation: The pronoun 'He' refers to William, the son of Mrs. Morel. It is clear from the context that the speaker is Mrs. Morel and she is talking to William. So, 'He' refers to William.
- The mention refers to: William","{2: 30, 1: 13, 0: 10}","{2: 30, 1: 13, 0: 10}",8,True,True
969_the_tenant_of_wildfell_hall_brat_0,275,she,34,"[1745, 1745]",PRON,3,Eliza Millward,50,4,6,6,-1.0,12,3,False,19,3,6,3,0,[],litbank,Mrs. Graham,Eliza Millward,she,False,"['The Parlour', ""Narrator's Father"", 'Mrs. Wilson', ""Narrator's Mother"", ""Eliza Millward's Father"", 'Fergus', 'Mrs. Graham', 'Narrator', 'Unknown Friend', 'Jane Wilson', ""Narrator's Sister"", 'Wildfell Hall', 'Eliza Millward', 'None of the Above']",True,Female,Female,"- Mention: {{she}}
- Explanation: The mention is used to refer to Mrs. Graham, the mysterious lady who has moved into Wildfell Hall. The mention is used in the context of Eliza Millward's conversation with the narrator's family.
- The mention refers to: Mrs. Graham",{3: 24},{3: 8},14,True,True
1695_the_man_who_was_thursday_a_nightmare_brat_0,30,he,11,"[249, 249]",PRON,2,Mr. Lucian Gregory,50,2,2,37,-1.0,38,11,False,13,1,8,7,0,[],litbank,Mr. Lucian Gregory,Mr. Lucian Gregory,he,True,"['Saffron Park', 'Scientific Gentleman', 'Mr. Lucian Gregory', 'Bomb Thrower', 'Rosamond', 'Old Gentleman', 'Victoria', 'Gabriel Syme', 'None of the Above']",True,Male,Male,"- Mention: {{he}}
- Explanation: The mention refers to Mr. Lucian Gregory, the red haired poet. The mention is used in the context of describing him as a poem. The mention is used in the third person.
- The mention refers to: Mr. Lucian Gregory","{2: 16, 1: 8, 0: 3}","{2: 16, 1: 8, 0: 3}",9,False,True
233_sister_carrie_a_novel_brat_0,115,I,28,"[1021, 1021]",PRON,0,A Man,0,1,32,40,-1.0,34,4,False,16,1,8,7,0,[],litbank,A Man,A Man,I,True,"['Chicago', 'Columbia City', 'A Man', ""Carrie Meeber's Sister"", 'Carrie Meeber', 'None of the Above']",True,Male,Male,"- Mention: {{I}}
- Explanation: The mention is a first person pronoun referring to the speaker in the text. It is used to indicate that the speaker is the one who thought that Carrie was visiting Chicago for the first time.
- The mention refers to: A Man","{2: 27, 0: 2, 1: 1}","{2: 27, 0: 2, 1: 1}",6,True,True
174_the_picture_of_dorian_gray_brat_0,70,me,7,"[677, 677]",PRON,0,Basil Hallward,0,1,11,11,-1.0,103,17,False,17,5,8,3,0,[],litbank,Basil Hallward,Basil Hallward,me,True,"['A Bishop', 'The World', 'Dorian Gray', 'Basil Hallward', ""Lord Henry Wotton's Wife"", 'Lord Henry Wotton', 'The Garden', 'None of the Above']",True,Male,Male,"- Mention: {{me}}
- Explanation: The mention is used by Basil Hallward to refer to himself. He is the one who is speaking in the text. He is expressing his reluctance to exhibit the portrait of Dorian Gray because he has put too much of himself into it.
- The mention refers to: Basil Hallward","{0: 39, 1: 28, 2: 19}","{0: 39, 1: 28, 2: 19}",8,True,True
215_the_call_of_the_wild_brat_0,225,I,72,"[1421, 1421]",PRON,0,The Kidnapper,100,2,3,23,-1.0,24,10,False,15,1,3,2,0,[],litbank,The Kidnapper,The Kidnapper,I,True,"['The Crate', 'The House', 'Judge Miller', 'The Saloon-keeper', 'The Kidnapper', 'Ysabel', 'Manuel', 'Buck', 'San Francisco', 'None of the Above']",True,Male,Male,"- Mention: {{I}}
- Explanation: This mention is used to refer to the kidnapper. It is used in the context of the kidnapper speaking about himself. The mention is used in the third person by the saloon keeper.
- The mention refers to: The Kidnapper","{2: 6, 1: 4, 0: 4}","{2: 6, 1: 4, 0: 4}",10,True,True
209_the_turn_of_the_screw_brat_0,190,me,8,"[1351, 1351]",PRON,0,Douglas,0,2,14,14,-1.0,100,6,False,8,2,6,4,0,[],litbank,Douglas,Douglas,me,True,"[""Douglas's Man"", 'Narrator', 'Douglas', 'Mrs. Griffin', 'Old House', ""Little Boy's Mother"", 'Little Boy', 'None of the Above']",True,Male,Male,"- Mention: {{me}}
- Explanation: The mention is used by Douglas to refer to himself. It is used in the context of asking the group if anyone is leaving, and he is asking if he will be the only one left.
- The mention refers to: Douglas","{2: 61, 0: 30, 1: 3}","{2: 61, 0: 30, 1: 3}",8,True,True
215_the_call_of_the_wild_brat_0,256,he,89,"[1642, 1642]",PRON,2,The Saloon-keeper,100,3,4,4,-1.0,9,5,False,18,1,9,8,0,[],litbank,The Kidnapper,The Saloon-keeper,he,False,"['The House', 'Judge Miller', 'San Francisco', 'Buck', 'The Kidnapper', 'The Crate', 'Manuel', 'The Saloon-keeper', 'Ysabel', 'None of the Above']",True,Male,Male,"- Mention: {{he}}
- Explanation: The saloon keeper is offering help to the kidnapper. The pronoun 'he' refers to the kidnapper. The mention refers to the kidnapper. The saloon keeper is not the marked mention.
- The mention refers to: The Kidnapper","{2: 6, 1: 4, 0: 4}","{0: 3, 2: 1}",10,True,True
1342_pride_and_prejudice_brat_0,138,I,6,"[736, 736]",PRON,0,Mrs. Bennet,0,3,27,101,-1.0,86,16,False,15,2,3,1,0,[],litbank,Elizabeth,Mrs. Bennet,I,False,"['Mrs. Bennet', 'Netherfield Park', 'Elizabeth', 'Lydia', 'Mr. Bingley', 'Mrs. Long', 'Kitty', 'Mr. Bennet', 'Mary', 'None of the Above']",True,Female,Female,"- Mention: {{I}}
- Explanation: The mention is used to refer to the speaker of the text, in this case, Elizabeth Bennet. The mention is used in the first person to indicate that the speaker is referring to herself.
- The mention refers to: Elizabeth","{3: 6, 1: 1}","{0: 34, 1: 22, 3: 14}",10,True,True
1260_jane_eyre_an_autobiography_brat_0,285,me,8,"[1915, 1915]",PRON,0,John Reed,50,2,29,29,-1.0,65,13,False,15,3,9,6,0,[],litbank,John Reed,John Reed,me,True,"['Georgiana Reed', 'Eliza', 'Solitary Churchyard', 'Mrs. Reed', 'Home', 'Breakfast-room', 'Jane Eyre', 'Bessie', 'John Reed', 'None of the Above']",True,Male,Male,"- Mention: {{me}}
- Explanation: The mention is used by John Reed to refer to himself. He claims that the house belongs to him or will do in a few years. This is evident from the text.
- The mention refers to: John Reed","{2: 46, 0: 4, 1: 2}","{2: 46, 0: 4, 1: 2}",10,True,True
5348_ragged_dick_or_street_life_in_new_york_with_the_bootblacks_brat_0,23,your,0,"[151, 151]",PRON,1,Ragged Dick,25,1,9,9,-1.0,158,40,False,13,3,8,5,0,[],litbank,Lewis Napoleon,Ragged Dick,mention,False,"['The Unsuspicious Stranger', 'Narrator', 'Ragged Dick', 'The Speaker', ""Mr. Greyson's Office"", 'Mr. Greyson', 'General Washington', 'Lewis Napoleon', 'My Mansion', 'None of the Above']",True,Male,Male,"- Mention: {{mention}}
- Explanation: The mention is used to refer to the source of Dick's pants. It is mentioned that Lewis Napoleon gave his outgrown pants to Dick. So, the mention refers to Lewis Napoleon.
- The mention refers to: Lewis Napoleon",{},"{2: 66, 0: 28, 1: 24}",10,True,False
1342_pride_and_prejudice_brat_0,117,you,7,"[633, 633]",PRON,1,Mr. Bennet,0,3,16,37,-1.0,103,21,False,13,4,6,2,0,[],litbank,Mrs. Bennet,Mr. Bennet,you,False,"['Mrs. Long', 'Mrs. Bennet', 'Mr. Bennet', 'Mary', 'Mr. Bingley', 'Lydia', 'Netherfield Park', 'Elizabeth', 'Kitty', 'None of the Above']",True,Female,Male,"- Mention: {{you}}
- Explanation: The mention is used to refer to the speaker of the text, which is Mrs. Bennet in this case. The speaker is the one who is having a conversation with Mr. Bennet.
- The mention refers to: Mrs. Bennet","{0: 34, 1: 22, 3: 14}","{0: 31, 1: 27, 2: 24}",10,True,True
2852_the_hound_of_the_baskervilles_brat_0,28,me,0,"[229, 229]",PRON,0,Sherlock Holmes,100,1,14,14,-1.0,74,12,False,19,4,8,4,0,[],litbank,Dr. John Watson,Sherlock Holmes,me,False,"['The Country', 'Charing Cross Hospital', 'Dr. James Mortimer', 'Dr. John Watson', 'Absent-minded Visitor', 'The Room', 'Sherlock Holmes', 'None of the Above']",True,Male,Male,"- Mention: {{me}}
- Explanation: The mention refers to Dr. John Watson. The mention is used by Sherlock Holmes when he acknowledges Watson's contribution in the text. He says, 'I am very much in your debt.' This indicates that he is referring to Watson himself.
- The mention refers to: Dr. John Watson","{0: 35, 1: 26}","{0: 33, 2: 24, 1: 5}",8,True,True
1342_pride_and_prejudice_brat_0,178,you,7,"[935, 935]",PRON,1,Mr. Bennet,0,2,6,6,-1.0,103,21,False,16,2,9,7,0,[],litbank,Mr. Bennet,Mr. Bennet,you,True,"['Mrs. Long', 'Lydia', 'Netherfield Park', 'Kitty', 'Mrs. Bennet', 'Elizabeth', 'Mary', 'Mr. Bennet', 'Mr. Bingley', 'None of the Above']",True,Male,Male,"- Mention: {{you}}
- Explanation: The mention is used by Mr. Bennet to refer to himself. It is used in the context of his wife's comment that if twenty such men come, he will visit them all.
- The mention refers to: Mr. Bennet","{0: 31, 1: 27, 2: 24}","{0: 31, 1: 27, 2: 24}",10,True,True
171_charlotte_temple_brat_0,243,him,32,"[1551, 1551]",PRON,2,French Teacher,33,82,84,-1,-1.0,6,3,False,16,1,6,5,0,[],litbank,Captain Eldridge,French Teacher,mention,False,"['Mr. Temple', 'Blakeney', 'Charlotte Temple', 'Chichester', 'Miss Eldridge', 'Portsmouth', 'The Boarding School', 'Montraville', ""The Captain's Room"", 'Belcour', 'The Pleasure Grounds', 'French Teacher', 'Captain Eldridge', 'None of the Above']",True,Male,Female,"- Mention: {{mention}}
- Explanation: The mention refers to the person who is referred to as 'him' in the text. The mention is used in the context of the person being astonished by the scene in the Captain's room.
- The mention refers to: Captain Eldridge","{2: 20, 0: 4, 1: 2}","{3: 2, 2: 1}",14,False,False
18581_adrift_in_new_york_tom_and_florence_braving_the_world_brat_0,228,I,2,"[1287, 1287]",PRON,0,Florence Linden,100,2,5,8,-1.0,72,33,False,18,3,7,4,0,[],litbank,Florence Linden,Florence Linden,I,True,"['Harvey', 'John Linden', 'Curtis Waring', 'The Library', 'Florence Linden', 'None of the Above']",True,Female,Female,"- Mention: {{I}}
- Explanation: The mention is used by Florence to refer to herself. It is a first person pronoun. It is used to express that she is always grateful to Curtis Waring. The mention refers to Florence Linden.
- The mention refers to: Florence Linden","{0: 15, 1: 12, 3: 12}","{0: 15, 1: 12, 3: 12}",6,True,True
472_the_house_behind_the_cedars_brat_0,156,he,56,"[1401, 1401]",PRON,2,Judge Straight,50,5,6,10,-1.0,7,4,False,15,2,3,1,0,[],litbank,John Warwick,Judge Straight,he,False,"['South Carolina', 'Front Street', 'John Warwick', 'The Market-house', 'Patesville', 'The Old Constable', 'The Young Woman', 'The Undertaker', 'Liberty Point', 'Judge Straight', 'Old Aunt Lyddy', 'Time', 'None of the Above']",True,Male,Male,"- Mention: {{he}}
- Explanation: The mention refers to John Warwick. The text states that the mention is the name he had registered under, and as we shall call him. So, the mention refers to the character John Warwick.
- The mention refers to: John Warwick","{2: 44, 0: 1}",{2: 2},13,True,True
