doc_key,mention_ind,is_dialogue,output_string
233_sister_carrie_a_novel_brat_0,104,True,"- Mention: your
- Sentence: "" And so this is {{your}} (#This is the marked mention) first visit to Chicago , "" he observed.
- Is the sentence a dialogue or part of dialogue: True"
2852_the_hound_of_the_baskervilles_brat_0,115,True,"- Mention: my
- Sentence: ""I am afraid, my dear Watson, that most of your conclusions were erroneous.""
- Is the sentence a dialogue or part of dialogue: True"
217_sons_and_lovers_brat_0,294,True,"- Mention: my
- Sentence: ""Has {{my}} (#This is the marked mention) dad been ? "" he asked.
- Is the sentence a dialogue or part of dialogue: True"
367_country_of_the_pointed_firs_brat_0,172,True,"- Mention: him
- Sentence: ""No, dear, him speak of could never think of me,"" she said.
- Is the sentence a dialogue or part of dialogue: True"
110_tess_of_the_durbervilles_a_pure_woman_brat_0,214,True,"- Mention: I
- Sentence: ""Boy, take up that basket ! I want ' ee to go on an errand for me.""
- Is the sentence a dialogue or part of dialogue: True"
18581_adrift_in_new_york_tom_and_florence_braving_the_world_brat_0,208,True,"- Mention: my
- Sentence: "" Yes , Curtis ; you and Florence are equally dear to me , and it is my hope that you may be united . In that case , there will be no division of my fortune .""
- Is the sentence a dialogue or part of dialogue: True"
174_the_picture_of_dorian_gray_brat_0,50,False,"- Mention: him
- Sentence: Lord Henry elevated his eyebrows and looked at him in amazement through the thin blue wreaths of smoke that curled up in such fanciful whorls from his heavy, opium-tainted cigarette.
- Is the sentence a dialogue or part of dialogue: False"
1260_jane_eyre_an_autobiography_brat_0,289,False,"- Mention: him
- Sentence: I did so, not at first aware what was his intention; but when I saw him lift and poise the book and stand in act to hurl it, I instinctively started aside with a cry of alarm: not soon enough, however; the volume was flung, it hit me, and I fell, striking my head against the door and cutting it.
- Is the sentence a dialogue or part of dialogue: False"
1342_pride_and_prejudice_brat_0,322,False,"- Mention: he
- Sentence: The astonishment of the ladies was just what he wished; that of Mrs. Bennet perhaps surpassing the rest; though, when the first tumult of joy was over, she began to declare that it was what she had expected all the while.
- Is the sentence a dialogue or part of dialogue: False"
18581_adrift_in_new_york_tom_and_florence_braving_the_world_brat_0,176,True,"- Mention: his
- Sentence: ""That 's the sorrowful part of it,"" said his uncle, in a voice of anguish.
- Is the sentence a dialogue or part of dialogue: True"
1342_pride_and_prejudice_brat_0,128,True,"- Mention: my
- Sentence: ""I will send a few lines by you to assure him of my hearty consent to his marrying whichever he chooses of the girls; though I must throw in a good word for my little Lizzy.""
- Is the sentence a dialogue or part of dialogue: True"
1342_pride_and_prejudice_brat_0,114,True,"- Mention: you
- Sentence: "" But consider your daughters . Only think what an establishment it would be for one of them . Sir William and Lady Lucas are determined to go , merely on that account , for in general , you know , they visit no newcomers . Indeed you must go , for it will be impossible for us to visit him if you do not . ""
- Is the sentence a dialogue or part of dialogue: True"
5230_the_invisible_man_a_grotesque_romance_brat_0,71,True,"- Mention: I
- Sentence: ""I prefer to keep them on,"" he said with emphasis, and she noticed that he wore big blue spectacles with sidelights, and had a bush side-whisker over his coat-collar that completely hid his cheeks and face.
- Is the sentence a dialogue or part of dialogue: True"
18581_adrift_in_new_york_tom_and_florence_braving_the_world_brat_0,327,True,"- Mention: you
- Sentence: ""As {{you}} (#This is the marked mention) please , "" she answered , coldly .
- Is the sentence a dialogue or part of dialogue: True"
113_the_secret_garden_brat_0,266,True,"- Mention: me
- Sentence: ""How queer and quiet it is , "" she said . "" It sounds as if there were no one in the bungalow but me and the snake . ""
- Is the sentence a dialogue or part of dialogue: True"
74_the_adventures_of_tom_sawyer_brat_0,229,False,"- Mention: He
- Sentence: He was not the Model Boy of the village.
- Is the sentence a dialogue or part of dialogue: False"
1342_pride_and_prejudice_brat_0,311,True,"- Mention: his
- Sentence: ""I am sick of Mr. Bingley,"" cried his wife.
- Is the sentence a dialogue or part of dialogue: True"
18581_adrift_in_new_york_tom_and_florence_braving_the_world_brat_0,30,True,"- Mention: my
- Sentence: "" It is long since I have heard you refer to my cousin 's loss . I thought you had become reconciled -- no , I do not mean that , -- I thought your regret might be less poignant . ""
- Is the sentence a dialogue or part of dialogue: True"
5348_ragged_dick_or_street_life_in_new_york_with_the_bootblacks_brat_0,160,True,"- Mention: I
- Sentence: ""Thank you, but I wouldn't want to deprive you of it. And did your pants come from General Washington too?""
- Is the sentence a dialogue or part of dialogue: True"
969_the_tenant_of_wildfell_hall_brat_0,114,True,"- Mention: my
- Sentence: 'Well ! here they both are , ' cried my mother , looking round upon us without retarding the motion of her nimble fingers and glittering needles .
- Is the sentence a dialogue or part of dialogue: True"
367_country_of_the_pointed_firs_brat_0,140,False,"- Mention: her
- Sentence: I felt that I was cruel to a whole neighborhood in curtailing her liberty in this most important season for harvesting the different wild herbs that were so much counted upon to ease their winter ails.
- Is the sentence a dialogue or part of dialogue: False"
95_the_prisoner_of_zenda_brat_0,287,True,"- Mention: I
- Sentence: ""Oh, Rudolf, how good of you! I am glad!""
- Is the sentence a dialogue or part of dialogue: True"
502_desert_gold_brat_0,148,True,"- Mention: me
- Sentence: ""I do n't know the country , but to me one place is the same as another , "" replied his companion.
- Is the sentence a dialogue or part of dialogue: True"
217_sons_and_lovers_brat_0,225,True,"- Mention: He
- Sentence: ""I got these from that stall where y' ave ter get them marbles in them holes.""
- Is the sentence a dialogue or part of dialogue: True"
969_the_tenant_of_wildfell_hall_brat_0,275,True,"- Mention: she
- Sentence: Eliza Millward says her father intends to call upon her soon, to offer some pastoral advice, which he fears she needs, as, though she is known to have entered the neighbourhood early last week, she did not make her appearance at church on Sunday; and she — Eliza, that is — will beg to accompany him, and is sure she can succeed in wheedling something out of her — you know, Gilbert, she can do anything.
- Is the sentence a dialogue or part of dialogue: True"
1695_the_man_who_was_thursday_a_nightmare_brat_0,30,False,"- Mention: he
- Sentence: That young man with the long, auburn hair and the impudent face -- that young man was not really a poet; but surely he was a poem.
- Is the sentence a dialogue or part of dialogue: False"
233_sister_carrie_a_novel_brat_0,115,True,"- Mention: I
- Sentence: ""Oh, "" he answered, in a very pleasing way and with an assumed air of mistake, ""I thought you did.""
- Is the sentence a dialogue or part of dialogue: True"
174_the_picture_of_dorian_gray_brat_0,70,True,"- Mention: me
- Sentence: ""I know you will laugh at {{me}} (#This is the marked mention) , "" he replied , "" but I really ca n't exhibit it . I have put too much of myself into it . ""
- Is the sentence a dialogue or part of dialogue: True"
215_the_call_of_the_wild_brat_0,225,True,"- Mention: ""I""
- Sentence: ""Yep, has fits,"" the man said, hiding his mangled hand from the baggageman, who had been attracted by the sounds of struggle. ""I'm takin' 'm up for the boss to 'Frisco. A crack dog-doctor there thinks that he can cure 'm.""
- Is the sentence a dialogue or part of dialogue: True"
209_the_turn_of_the_screw_brat_0,190,True,"- Mention: me
- Sentence: ""You 'll all meet {{me}} (#This is the marked mention) here ?""
- Is the sentence a dialogue or part of dialogue: True"
215_the_call_of_the_wild_brat_0,256,True,"- Mention: he
- Sentence: ""Here, lend me a hand before you pull your freight,"" he added.
- Is the sentence a dialogue or part of dialogue: True"
1342_pride_and_prejudice_brat_0,138,True,"- Mention: I
- Sentence: "" Lizzy is not a bit better than the others ; and I am sure she is not half so handsome as Jane , nor half so good-humoured as Lydia . But you are always giving _ her _ the preference . ""
- Is the sentence a dialogue or part of dialogue: True"
1260_jane_eyre_an_autobiography_brat_0,285,True,"- Mention: me
- Sentence: ""You have no business to take our books; you are a dependent, mama says; you have no money; your father left you none; you ought to beg, and not to live here with gentlemen's children like us, and eat the same meals we do, and wear clothes at our mama's expense. Now, I'll teach you to rummage my bookshelves: for they are mine; all the house belongs to me, or will do in a few years.""
- Is the sentence a dialogue or part of dialogue: True"
5348_ragged_dick_or_street_life_in_new_york_with_the_bootblacks_brat_0,23,True,"- Mention: your
- Sentence: "" You went to the Old Bowery ? Where 'd you get {{your}} (#This is the marked mention) money ? "" asked the man , who was a porter in the employ of a firm doing business on Spruce Street .
- Is the sentence a dialogue or part of dialogue: True"
1342_pride_and_prejudice_brat_0,117,True,"- Mention: you
- Sentence: "" Indeed you must go , for it will be impossible for _ us _ to visit him if you do not . ""
- Is the sentence a dialogue or part of dialogue: True"
2852_the_hound_of_the_baskervilles_brat_0,28,True,"- Mention: me
- Sentence: ""But, tell me, Watson, what do you make of our visitor's stick?""
- Is the sentence a dialogue or part of dialogue: True"
1342_pride_and_prejudice_brat_0,178,True,"- Mention: you
- Sentence: ""It will be no use to us, if twenty such should come, since you will not visit them.""
- Is the sentence a dialogue or part of dialogue: True"
171_charlotte_temple_brat_0,243,False,"- Mention: {{him}}
- Sentence: ""The officer, whose name was Blakeney, tapped at the door, and was bid to enter by a voice melodiously soft.""
- Is the sentence a dialogue or part of dialogue: False"
18581_adrift_in_new_york_tom_and_florence_braving_the_world_brat_0,228,True,"- Mention: I
- Sentence: "" My uncle needs no assurance from me. He is always kind, and I am always grateful.""
- Is the sentence a dialogue or part of dialogue: True"
472_the_house_behind_the_cedars_brat_0,156,True,"- Mention: he
- Sentence: ""I reckon {{he}} (#This is the marked mention) 'll soon be goin ' de way er all de earth.""
- Is the sentence a dialogue or part of dialogue: True"
1695_the_man_who_was_thursday_a_nightmare_brat_0,92,False,"- Mention: his
- Sentence: There are others who may remember it because it marked the first appearance in the place of the second poet of Saffron Park. For a long time the red-haired revolutionary had reigned without a rival; it was upon the night of the sunset that his solitude suddenly ended.
- Is the sentence a dialogue or part of dialogue: False"
4276_north_and_south_brat_0,191,True,"- Mention: She
- Sentence: ' She is a lucky girl , ' replied another voice, which Margaret knew to be that of Mrs. Gibson, a lady who was taking a double interest in the conversation, from the fact of one of her daughters having been married within the last few weeks.
- Is the sentence a dialogue or part of dialogue: True"
78_tarzan_of_the_apes_brat_0,221,False,"- Mention: {{his}}
- Sentence: ""But just that instant the officer turned to leave Lord and Lady Greystoke, and, as he did so, tripped against the sailor and sprawled headlong upon the deck, overturning the water-pail so that he was drenched in its dirty contents.""
- Is the sentence a dialogue or part of dialogue: False"
514_little_women_brat_0,104,True,"- Mention: you
- Sentence: ""If {{you}} (#This is the marked mention) mean libel, I 'd say so, and not talk about labels, as if Papa was a pickle bottle,"" advised Jo, laughing.
- Is the sentence a dialogue or part of dialogue: True"
174_the_picture_of_dorian_gray_brat_0,68,True,"- Mention: I
- Sentence: "" I know you will laugh at me , "" he replied , "" but I really ca n't exhibit it . I have put too much of myself into it . ""
- Is the sentence a dialogue or part of dialogue: True"
4217_a_portrait_of_the_artist_as_a_young_man_brat_0,138,False,"- Mention: him
- Sentence: But she had pretended not to see that she was going to cry.
- Is the sentence a dialogue or part of dialogue: False"
345_dracula_brat_0,295,True,"- Mention: you
- Sentence: ""Do you know where you are going, and what you are going to?""
- Is the sentence a dialogue or part of dialogue: True"
1260_jane_eyre_an_autobiography_brat_0,39,True,"- Mention: Jane
- Sentence: ""Jane, do n't like cavillers or questioners; besides, there is something truly forbidding in a child taking up her elders in that manner.""
- Is the sentence a dialogue or part of dialogue: True"
122_Donkey_Cabbages_0,332,True,"- Mention: me
- Sentence: ""Dear countryman, let me just taste this wonderful salad.""
- Is the sentence a dialogue or part of dialogue: True"
094_The_Peasant’s_Wise_Daughter_0,120,True,"- Mention: thou
- Sentence: Then said the King , "" Come to me not clothed , not naked , not riding , not walking , not in the road , and not out of the road , and if thou canst do that I will marry thee . ""
- Is the sentence a dialogue or part of dialogue: True"
163_The_Glass_Coffin_0,152,True,"- Mention: my
- Sentence: "" Just Heaven ! "" cried she , "" my deliverance is at hand ! Quick , quick , help me out of {{my}} (#This is the marked mention) prison ; if thou pushest back the bolt of this glass coffin , then I shall be free . ""
- Is the sentence a dialogue or part of dialogue: True"
192_The_Master-Thief_0,100,True,"- Mention: that
- Sentence: ""But, "" he added, "" how canst thou be my son, thou hast become a great lord and livest in wealth and luxury? How hast thou contrived to do that?""
- Is the sentence a dialogue or part of dialogue: True"
"036_The_Wishing-Table,_the_Gold-Ass,_and_the_Cudgel_in_the_Sack_0",645,True,"- Mention: {{him}}
- Sentence: ""If thou dost not give back the table which covers itself, and the gold-ass, the dance shall begin afresh.""
- Is the sentence a dialogue or part of dialogue: True"
135_The_White_Bride_and_the_Black_One_0,71,True,"- Mention: thee
- Sentence: ""But , I pray thee , let no one see the picture .""
- Is the sentence a dialogue or part of dialogue: True"
060_The_Two_Brothers_0,1679,True,"- Mention: thy
- Sentence: He answered, ""They will do thee no harm, old mother, do come down.""
- Is the sentence a dialogue or part of dialogue: True"
034_Clever_Elsie_0,69,True,"- Mention: {{her}}
- Sentence: ""Elsie , why weepest thou ? "" asked the maid.
- Is the sentence a dialogue or part of dialogue: True"
029_The_Devil_With_the_Three_Golden_Hairs_0,328,True,"- Mention: I
- Sentence: ""I should like to have three golden hairs from the devil 's head , "" answered he , "" else I can not keep my wife . ""
- Is the sentence a dialogue or part of dialogue: True"
004_The_Story_of_the_Youth_Who_Went_Forth_to_Learn_What_Fear_Was_0,190,True,"- Mention: you
- Sentence: ""Ah , "" said the father , "" I have nothing but unhappiness with {{you}} (#This is the marked mention) . Go out of my sight . I will see thee no more . ""
- Is the sentence a dialogue or part of dialogue: True"
104_Wise_Folks_0,62,True,"- Mention: I
- Sentence: ""You must give me the two hundred thalers now, or I can not let the cows go.""
- Is the sentence a dialogue or part of dialogue: True"
192_The_Master-Thief_0,94,True,"- Mention: my
- Sentence: ""Alas, {{my}} (#This is the marked mention) son,"" said the father, ""it still does not please me, a thief is still a thief, I tell thee it will end badly.""
- Is the sentence a dialogue or part of dialogue: True"
009_The_Twelve_Brothers_0,46,True,"- Mention: thy
- Sentence: ""Go forth into the forest with thy eleven brothers, and let one sit constantly on the highest tree which can be found, and keep watch, looking towards the tower here in the castle.""
- Is the sentence a dialogue or part of dialogue: True"
029_The_Devil_With_the_Three_Golden_Hairs_0,567,True,"- Mention: he
- Sentence: ""As much as you like,"" answered he.
- Is the sentence a dialogue or part of dialogue: True"
092_The_King_of_the_Golden_Mountain_0,510,True,"- Mention: I
- Sentence: ""False woman, she betrayed and deserted me whilst I was asleep!""
- Is the sentence a dialogue or part of dialogue: True"
107_The_Two_Travellers_0,307,True,"- Mention: thou
- Sentence: ""Run off,"" said the tailor, ""I see thou art still a giddy thing.""
- Is the sentence a dialogue or part of dialogue: True"
179_The_Goose-Girl_at_the_Well_0,27,True,"- Mention: I
- Sentence: "" Ah ! you wonder that {{I}} (#This is the marked mention) should drag grass about , but every one must take his burthen on his back . ""
- Is the sentence a dialogue or part of dialogue: True"
193_The_Drummer_0,56,True,"- Mention: {{you}}
- Sentence: "" When I want to do a thing I always can do it , "" said the drummer ; "" I am sorry for {{you}} , and have no fear of anything . But I do not know the way which leads to the glass-mountain . ""
- Is the sentence a dialogue or part of dialogue: True"
193_The_Drummer_0,61,True,"- Mention: I
- Sentence: ""The road goes through the great forest, in which the man-eaters live,"" she answered, ""and more than that, I dare not tell you.""
- Is the sentence a dialogue or part of dialogue: True"
006_Faithful_John_0,461,False,"- Mention: he
- Sentence: Then the King was rejoiced that she thought as he had thought, and went and opened the cupboard, and brought forth Faithful John and the children, and said, ""God be praised, he is delivered, and we have our little sons again also,"" and told her how everything had occurred.
- Is the sentence a dialogue or part of dialogue: False"
"054_The_Knapsack,_the_Hat,_and_the_Horn_0",254,True,"- Mention: me
- Sentence: ""That suits me very well,"" he answered, took the hat, put it on, and left his table-cloth behind him.
- Is the sentence a dialogue or part of dialogue: True"
192_The_Master-Thief_0,43,False,"- Mention: he
- Sentence: ""The old man took a young tree, put it in a hole, drove in a post beside it, and when he had shovelled in some earth and had trampled it firmly down, he tied the stem of the tree above, below, and in the middle, fast to the post by a rope of straw.""
- Is the sentence a dialogue or part of dialogue: False"
029_The_Devil_With_the_Three_Golden_Hairs_0,255,True,"- Mention: I
- Sentence: ""I will fetch the golden hairs, I am not afraid of the Devil ; "" thereupon he took leave of them and began his journey.
- Is the sentence a dialogue or part of dialogue: True"
029_The_Devil_With_the_Three_Golden_Hairs_0,270,True,"- Mention: you
- Sentence: ""Then you can do us a favour , "" said the watchman , "" if {{you}} (#This is the marked mention) will tell us why our market-fountain , which once flowed with wine has become dry , and no longer gives even water ? ""
- Is the sentence a dialogue or part of dialogue: True"
094_The_Peasant’s_Wise_Daughter_0,90,True,"- Mention: his
- Sentence: ""Ah ! if I had but listened to my daughter ! "" and what it was that his daughter had said.
- Is the sentence a dialogue or part of dialogue: True"
004_The_Story_of_the_Youth_Who_Went_Forth_to_Learn_What_Fear_Was_0,27,True,"- Mention: him
- Sentence: ""Now it came to pass that his father said to him one day 'Hearken to me, thou fellow in the corner there, thou art growing tall and strong, and thou too must learn something by which thou canst earn thy living. Look how thy brother works, but thou dost not even earn thy salt.'""
- Is the sentence a dialogue or part of dialogue: True"
186_The_True_Sweethearts_0,199,True,"- Mention: me
- Sentence: ""Alas ! "" she said to herself , "" if she could but be satisfied at last , and would give up making my life a misery to me . ""
- Is the sentence a dialogue or part of dialogue: True"
127_The_Iron_Stove_0,183,True,"- Mention: thou
- Sentence: They asked, ""Where hast thou come from, and whither art thou going?""
- Is the sentence a dialogue or part of dialogue: True"
104_Wise_Folks_0,122,False,"- Mention: her
- Sentence: The man was enraged and lifted up his stick, and was just going to give her the beating he had promised her.
- Is the sentence a dialogue or part of dialogue: False"
006_Faithful_John_0,87,True,"- Mention: thou
- Sentence: ""I promised thy father before his death that thou shouldst not see that which is in this chamber, it might bring the greatest misfortune on thee and on me.""
- Is the sentence a dialogue or part of dialogue: True"
060_The_Two_Brothers_0,1733,True,"- Mention: my
- Sentence: ""A great misfortune must have befallen my brother, but perhaps I can still save him, for half the knife is still bright.""
- Is the sentence a dialogue or part of dialogue: True"
060_The_Two_Brothers_0,1862,True,"- Mention: I
- Sentence: ""If thou dost not come, {{I}} will shoot thee.""
- Is the sentence a dialogue or part of dialogue: True"
003_Our_Lady’s_Child_0,74,True,"- Mention: I
- Sentence: "" Now I am quite alone , and I could peep in . If I do it , no one will ever know . ""
- Is the sentence a dialogue or part of dialogue: True"
089_The_Goose-Girl_0,454,True,"- Mention: thy
- Sentence: ""If thou wilt not tell me anything, tell thy sorrows to the iron-stove there, "" and he went away.
- Is the sentence a dialogue or part of dialogue: True"
126_Ferdinand_the_Faithful_0,202,True,"- Mention: he
- Sentence: Then again , he said , "" I am to go to this place and to that , and am to bring the bride ; canst thou tell me how I am to set about it ? ""
- Is the sentence a dialogue or part of dialogue: True"
012_Rapunzel_0,84,True,"- Mention: her
- Sentence: Then the enchantress allowed her anger to be softened, and said to him, ""If the case be as thou sayest, I will allow thee to take away with thee as much rampion as thou wilt, only I make one condition, thou must give me the child which thy wife will bring into the world; it shall be well treated, and I will care for it like a mother.""
- Is the sentence a dialogue or part of dialogue: True"
107_The_Two_Travellers_0,204,False,"- Mention: his
- Sentence: ""The shoemaker, however, who had driven God out of his heart, took the knife and put out his left eye.""
- Is the sentence a dialogue or part of dialogue: False"
094_The_Peasant’s_Wise_Daughter_0,99,True,"- Mention: you
- Sentence: ""If you have a daughter who is as wise as that, let her come here.""
- Is the sentence a dialogue or part of dialogue: True"
193_The_Drummer_0,419,True,"- Mention: I
- Sentence: ""How can I forget thee?"" said he, and promised her to come back very soon, and gave his hand upon it.
- Is the sentence a dialogue or part of dialogue: True"
060_The_Two_Brothers_0,1810,True,"- Mention: I
- Sentence: ""Stay here, and wait until I return, I want to chase the lovely wild beast.""
- Is the sentence a dialogue or part of dialogue: True"
006_Faithful_John_0,97,True,"- Mention: thou
- Sentence: ""I shall not leave the place now until thou hast unlocked the door.""
- Is the sentence a dialogue or part of dialogue: True"
197_The_Crystal_Ball_0,93,True,"- Mention: thou
- Sentence: ""Ah, "" she added , "" so many have already gone to meet death for this , and thou art so young ; I grieve that thou shouldst encounter such great danger . ""
- Is the sentence a dialogue or part of dialogue: True"
047_The_Juniper-Tree_0,555,True,"- Mention: thou
- Sentence: ""Yes,"" said the others, ""if he sings again he shall have it.""
- Is the sentence a dialogue or part of dialogue: True"
127_The_Iron_Stove_0,376,True,"- Mention: thine
- Sentence: ""Thou art the true one, thou art mine, and I am thine.""
- Is the sentence a dialogue or part of dialogue: True"
047_The_Juniper-Tree_0,698,True,"- Mention: {{I}}
- Sentence: ""Would that {{I}} were a thousand feet beneath the earth so as not to hear that !""
- Is the sentence a dialogue or part of dialogue: True"
122_Donkey_Cabbages_0,408,True,"- Mention: I
- Sentence: ""Will you take them in, and give them food and stable room, and manage them as I tell you, and then I will pay you what you ask.""
- Is the sentence a dialogue or part of dialogue: True"
127_The_Iron_Stove_0,373,True,"- Mention: thou
- Sentence: ""Thou art the true one, thou art mine, and I am thine.""
- Is the sentence a dialogue or part of dialogue: True"
052_King_Thrushbeard_0,199,True,"- Mention: my
- Sentence: ""Alas , "" thought she , "" if any of the people from my father 's kingdom come to the market and see me sitting there , selling , how they will mock me ? ""
- Is the sentence a dialogue or part of dialogue: True"
092_The_King_of_the_Golden_Mountain_0,303,False,"- Mention: he
- Sentence: When he came to his father, he made himself known to him, but he did not at all believe that the shepherd was his son, and said he certainly had had a son, but that he was dead long ago; however, as he saw he was a poor, needy shepherd, he would give him something to eat.
- Is the sentence a dialogue or part of dialogue: False"
178_Master_Pfriem_(Master_Cobbler’s_Awl)_0,52,True,"- Mention: my
- Sentence: ""Wilt thou burn my house down for me ? That is a fire one could roast an ox by ! Does wood cost nothing ? ""
- Is the sentence a dialogue or part of dialogue: True"
187_The_Hare_and_the_Hedgehog_0,57,True,"- Mention: I
- Sentence: ""You seem to imagine that you can do more with your legs than {{I}} (#This is the marked mention) with mine.""
- Is the sentence a dialogue or part of dialogue: True"
089_The_Goose-Girl_0,450,True,"- Mention: her
- Sentence: ""I may not tell you that, and I dare not lament my sorrows to any human being, for I have sworn not to do so by the heaven which is above me; if I had not done that, I should have lost my life.""
- Is the sentence a dialogue or part of dialogue: True"
"036_The_Wishing-Table,_the_Gold-Ass,_and_the_Cudgel_in_the_Sack_0",603,True,"- Mention: {{I}} 
- Sentence: ""The inn-keeper pricked up his ears , ""What in the world can that be ? "" thought he ; ""the sack must be filled with nothing but jewels ; ought to get them cheap too , for all good things go in threes.""
- Is the sentence a dialogue or part of dialogue: True"
193_The_Drummer_0,339,False,"- Mention: {{him}}
- Sentence: ""The old woman came sneaking up to {{him}}.""
- Is the sentence a dialogue or part of dialogue: False"
040_The_Robber_Bridegroom_0,137,True,"- Mention: she
- Sentence: ""Can you not tell me, "" said the maiden, "" if my betrothed lives here ? ""
- Is the sentence a dialogue or part of dialogue: True"
186_The_True_Sweethearts_0,262,True,"- Mention: Keep true to {{me}} 
- Sentence: The maiden kissed him on his left cheek, and said, ""Keep true to {{me}}, and never let any one else kiss thee on this cheek. I will wait here under the lime-tree until thou returnest.""
- Is the sentence a dialogue or part of dialogue: True"
192_The_Master-Thief_0,497,True,"- Mention: my
- Sentence: ""For once thou escapest with a whole skin, but see that thou leavest my land, for if ever thou settest foot on it again, thou may'st count on thy elevation to the gallows.""
- Is the sentence a dialogue or part of dialogue: True"
129_The_Four_Skilful_Brothers_0,224,True,"- Mention: mine
- Sentence: The thief said, ""What would have been the use of your seeing, if I had not got her away from the dragon? so she is mine.""
- Is the sentence a dialogue or part of dialogue: True"
"036_The_Wishing-Table,_the_Gold-Ass,_and_the_Cudgel_in_the_Sack_0",754,True,"- Mention: {{him}}
- Sentence: ""We will soon drive him out,"" said the bear, and went with {{him}} to the cave and looked in, but when he saw the fiery eyes, fear seized on him likewise; he would have nothing to do with the furious beast, and took to his heels.
- Is the sentence a dialogue or part of dialogue: True"
122_Donkey_Cabbages_0,446,True,"- Mention: you
- Sentence: ""Ah, my beloved, forgive me for the evil I have done you; my mother drove me to it; it was done against my will, for I love you dearly.""
- Is the sentence a dialogue or part of dialogue: True"
192_The_Master-Thief_0,163,True,"- Mention: you
- Sentence: ""Lord count,"" answered the master-thief, ""Think of three things, as difficult as you like, and if I do not perform your tasks, do with me what you will.""
- Is the sentence a dialogue or part of dialogue: True"
007_The_Good_Bargain_0,153,True,"- Mention: {{thyself}}
- Sentence: ""As it is thou, "" said the peasant, "" thou shalt have two hundred ; present {{thyself}} in three days ' time before the King , and let it be paid to thee . ""
- Is the sentence a dialogue or part of dialogue: True"
004_The_Story_of_the_Youth_Who_Went_Forth_to_Learn_What_Fear_Was_0,126,False,"- Mention: he
- Sentence: Thereupon he rang the bell, went home, and without saying a word went to bed, and fell asleep.
- Is the sentence a dialogue or part of dialogue: False"
060_The_Two_Brothers_0,1767,True,"- Mention: I
- Sentence: ""It will be better if I pass myself off for him, and then I can rescue him more easily.""
- Is the sentence a dialogue or part of dialogue: True"
121_The_King’s_Son_Who_Feared_Nothing_0,148,False,"- Mention: He
- Sentence: ""He therefore demanded the ring from him, but the King 's son refused it.""
- Is the sentence a dialogue or part of dialogue: False"
179_The_Goose-Girl_at_the_Well_0,270,False,"- Mention: he
- Sentence: ""When {{he}} (#This is the marked mention) had slept a little while, the old woman came and shook him till he awoke.""
- Is the sentence a dialogue or part of dialogue: False"
037_Thumbling_0,321,True,"- Mention: Thou
- Sentence: ""Thou art mad,"" replied the pastor; but he went himself to the byre to see what was there.
- Is the sentence a dialogue or part of dialogue: True"
"088_The_Singing,_Springing_Lark_0",426,True,"- Mention: I
- Sentence: ""I have followed after thee for seven years. I have been to the sun and the moon, and the four winds, and have enquired for thee, and have helped thee against the dragon; wilt thou, then quite forget me?""
- Is the sentence a dialogue or part of dialogue: True"
015_Hansel_and_Grethel_0,390,True,"- Mention: she
- Sentence: ""Hola, Grethel,"" she cried to the girl, ""be active, and bring some water. Let Hansel be fat or lean, to-morrow I will kill him, and cook him.""
- Is the sentence a dialogue or part of dialogue: True"
004_The_Story_of_the_Youth_Who_Went_Forth_to_Learn_What_Fear_Was_0,279,True,"- Mention: I
- Sentence: ""If you desire nothing more than that, I can easily keep it in mind.""
- Is the sentence a dialogue or part of dialogue: True"
195_The_Grave-Mound_0,122,True,"- Mention: you
- Sentence: "" Are {{you}} (#This is the marked mention) not afraid of the lonely churchyard ? ""
- Is the sentence a dialogue or part of dialogue: True"
113_The_Two_Kings’_Children_0,195,True,"- Mention: I
- Sentence: ""Nay,"" said he, ""I can not do that, I shall still have to die, so I will eat no more.""
- Is the sentence a dialogue or part of dialogue: True"
121_The_King’s_Son_Who_Feared_Nothing_0,376,True,"- Mention: thy
- Sentence: ""Rise,"" said she, ""and swing thy sword three times over the stairs, and then all will be delivered.""
- Is the sentence a dialogue or part of dialogue: True"
134_The_Six_Servants_0,99,True,"- Mention: me
- Sentence: ""If you will give me your beautiful daughter, I will perform any task you set me.""
- Is the sentence a dialogue or part of dialogue: True"
033_The_Three_Languages_0,147,True,"- Mention: I
- Sentence: ""The dogs have revealed to me, in their own language, why they dwell there, and bring evil on the land. They are bewitched, and are obliged to watch over a great treasure which is below in the tower, and they can have no rest until it is taken away, and I have likewise learnt, from their discourse, how that is to be done.""
- Is the sentence a dialogue or part of dialogue: True"
126_Ferdinand_the_Faithful_0,366,False,"- Mention: he
- Sentence: He, however, always rode on his white horse, and once when he was seated on it, it told him that he was to go on to the heath which he knew, and gallop three times round it.
- Is the sentence a dialogue or part of dialogue: False"
129_The_Four_Skilful_Brothers_0,231,True,"- Mention: mine
- Sentence: The huntsman said, ""You and the princess, and all of you, would have been torn to pieces by the dragon if my ball had not hit him, so she is mine.""
- Is the sentence a dialogue or part of dialogue: True"
009_The_Twelve_Brothers_0,163,True,"- Mention: {{thyself}}
- Sentence: ""No , "" answered he , "" thou shalt not die , seat {{thyself}} beneath this tub until our eleven brothers come , and then I will soon come to an agreement with them . ""
- Is the sentence a dialogue or part of dialogue: True"
